NTD ID,Agency,Reporter Type,Organization Type,City,State,Agency VOMS,Mode,Type Of Service,Mode VOMS,UACE Code,UZA Name,Primary UZA Area Sq Miles,Primary  UZA Population,Service Area Sq Miles,Service Area Population,Questionable Data,Time Period,Time Service Begins,Time Service Ends,Actual Vehicle/Passenger Car Miles,Actual Vehicle/Passenger Car Revenue Miles,Actual Vehicle/ Passenger Deadhead Miles,Scheduled Vehicle/Passenger Car Revenue Miles,Actual Vehicles/ Passenger Car Hours,Actual Vehicle/Passenger Car Revenue Hours,Actual Vehicle/Passenger Car Deadhead Hours,Charter Service Hours,School Bus Hours,Trains In Operation,Train Miles,Train Revenue Miles,Train Deadhead Miles,Train Hours,Train Revenue Hours,Train Deadhead Hours,Unlinked Passenger Trips (UPT),ADA UPT,Sponsored Service UPT,Passenger Miles Traveled,Directional Route Miles,Days Of Service Operated,Days Not Operated - Strikes,Days Not Operated - Emergencies,Average Revenue Speed,Average Passenger Trip Length (APTL),Passengers per Vehicle Revenue Hour
50432,County of Kenosha,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Kenosha,WI,4,DR,PT,4,"76,474","Round Lake Beach--McHenry--Grayslake, IL--WI",127.61,"261,835",,,,Annual Total,,,0,"123,756",0,0,0,"6,173",0,,,0,0,0,,0,0,,"7,902",,0,0,0,,,,20.048,,1.2801
50433,Transportation Resources For Independent People of Sandusky (TRIPS),Rural Reporter,Private-Non-Profit Corporation,Fremont,OH,14,DR,DO,10,,,,,,,,Annual Total,,,0,"271,180",0,0,0,"11,726",0,,,0,0,0,,0,0,,"23,814",,0,0,0,,,,23.1264,,2.0309
50433,Transportation Resources For Independent People of Sandusky (TRIPS),Rural Reporter,Private-Non-Profit Corporation,Fremont,OH,14,MB,DO,4,,,,,,,,Annual Total,,,0,"42,631",0,0,0,"4,960",0,,,0,0,0,,0,0,,"8,018",,,0,0,,,,8.595,,1.6165
50434,Pickaway Area Rural Transit,Rural Reporter,Private-Non-Profit Corporation,Circleville,OH,12,DR,DO,11,,,,,,,,Annual Total,,,0,"88,412",0,0,0,"5,341",0,,,0,0,0,,0,0,,"16,381",,0,0,0,,,,16.5535,,3.067
50434,Pickaway Area Rural Transit,Rural Reporter,Private-Non-Profit Corporation,Circleville,OH,12,MB,DO,1,,,,,,,,Annual Total,,,0,"18,879",0,0,0,"1,762",0,,,0,0,0,,0,0,,"5,999",,,0,0,,,,10.7145,,3.4047
50435,City of Lake Mills,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Lake Mills,WI,2,DR,PT,2,,,,,,,,Annual Total,,,0,"19,886",0,0,0,"3,647",0,,,0,0,0,,0,0,,"5,678",,200,0,0,,,,5.4527,,1.5569
50436,St. Joseph County Transportation Authority,Rural Reporter,Independent Public Agency or Authority of Transit Service,Three Rivers,MI,24,DR,DO,23,,,,,,,,Annual Total,,,0,"622,580",0,0,0,"30,545",0,,,0,0,0,,0,0,,"50,998",,0,0,0,,,,20.3824,,1.6696
50436,St. Joseph County Transportation Authority,Rural Reporter,Independent Public Agency or Authority of Transit Service,Three Rivers,MI,24,MB,DO,1,,,,,,,,Annual Total,,,0,"34,090",0,0,0,"2,227",0,,,0,0,0,,0,0,,"6,544",,,0,0,,,,15.3076,,2.9385
50437,Big Rapids Dial-A-Ride,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Big Rapids,MI,7,DR,DO,6,,,,,,,,Annual Total,,,0,"117,431",0,0,0,"9,910",0,,,0,0,0,,0,0,,"63,512",,0,0,0,,,,11.8497,,6.4089
50437,Big Rapids Dial-A-Ride,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Big Rapids,MI,7,MB,DO,1,,,,,,,,Annual Total,,,0,"22,202",0,0,0,"1,638",0,,,0,0,0,,0,0,,"18,262",,,0,0,,,,13.5543,,11.149
50438,Logan Transit System,Rural Reporter,Private-Non-Profit Corporation,Glouster,OH,10,DR,DO,10,,,,,,,,Annual Total,,,0,"140,958",0,0,0,"10,205",0,,,0,0,0,,0,0,,"17,356",,0,0,0,,,,13.8126,,1.7007
50440,Seneca-Crawford Area Transportation,Rural Reporter,Private-Non-Profit Corporation,Tiffin,OH,23,DR,DO,22,,,,,,,,Annual Total,,,0,"340,444",0,0,0,"24,602",0,,,0,0,0,,0,0,,"67,788",,0,0,0,,,,13.8381,,2.7554
50440,Seneca-Crawford Area Transportation,Rural Reporter,Private-Non-Profit Corporation,Tiffin,OH,23,MB,DO,1,,,,,,,,Annual Total,,,0,"32,262",0,0,0,"4,236",0,,,0,0,0,,0,0,,"2,219",,,0,0,,,,7.6161,,0.5238
50441,"Living Wells in Wabash County Council on Aging , dba: Wabash County Transit",Rural Reporter,Private-Non-Profit Corporation,Wabash,IN,4,DR,DO,4,,,,,,,,Annual Total,,,0,"78,991",0,0,0,"5,090",0,,,0,0,0,,0,0,,"13,416",,0,0,0,,,,15.5189,,2.6358
50442,County of La Crosse,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",La Crosse,WI,4,MB,PT,4,,,,,,,,Annual Total,,,0,"304,410",0,0,0,"9,727",0,,,0,0,0,,0,0,,"17,280",,,0,0,,,,31.2954,,1.7765
50444,"White County Council on Aging , dba: White County Public Transit",Rural Reporter,Private-Non-Profit Corporation,Monticello,IN,5,DR,DO,5,,,,,,,,Annual Total,,,0,"50,355",0,0,0,"5,160",0,,,0,0,0,,0,0,,"9,857",,0,0,0,,,,9.7587,,1.9103
50446,Wadena County Social Services,Rural Reporter,Independent Public Agency or Authority of Transit Service,Wadena,MN,8,DR,DO,8,,,,,,,,Annual Total,,,0,"189,053",0,0,0,"11,883",0,,,0,0,0,,0,0,,"53,028",,0,0,0,,,,15.9095,,4.4625
50447,"Coles County, dba: Coles County Council on Aging",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Charleston,IL,17,DR,DO,15,,,,,,,,Annual Total,,,0,"163,921",0,0,0,"10,079",0,,,0,0,0,,0,0,,"28,622",,0,0,0,,,,16.2636,,2.8398
50447,"Coles County, dba: Coles County Council on Aging",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Charleston,IL,17,MB,DO,2,,,,,,,,Annual Total,,,0,"33,844",0,0,0,"1,458",0,,,0,0,0,,0,0,,"3,198",,,0,0,,,,23.2126,,2.1934
50448,Watonwan County,Rural Reporter,Independent Public Agency or Authority of Transit Service,Saint James,MN,3,DR,DO,3,,,,,,,,Annual Total,,,0,"129,848",0,0,0,"6,050",0,,,0,0,0,,0,0,,"27,159",,0,0,0,,,,21.4625,,4.4891
50450,"Cedar Valley Services, Inc.",Rural Reporter,Independent Public Agency or Authority of Transit Service,Austin,MN,29,DR,DO,14,,,,,,,,Annual Total,,,0,"386,411",0,0,0,"35,393",0,,,0,0,0,,0,0,,"113,377",,0,0,0,,,,10.9177,,3.2034
50450,"Cedar Valley Services, Inc.",Rural Reporter,Independent Public Agency or Authority of Transit Service,Austin,MN,29,MB,DO,15,,,,,,,,Annual Total,,,0,"267,907",0,0,0,"23,929",0,,,0,0,0,,0,0,,"100,405",,,0,0,,,,11.1959,,4.196
50452,Antrim County Transportation,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Bellaire,MI,16,DR,DO,16,,,,,,,,Annual Total,,,0,"181,723",0,0,0,"8,777",0,,,0,0,0,,0,0,,"23,277",,0,0,0,,,,20.7045,,2.652
50453,Clare County Transit,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Harrison,MI,24,DR,DO,24,,,,,,,,Annual Total,,,0,"369,103",0,0,0,"20,751",0,,,0,0,0,,0,0,,"44,522",,0,0,0,,,,17.7872,,2.1455
50454,"Miami County YMCA , dba: YMCA - Miami County Public Transit",Rural Reporter,Private-Non-Profit Corporation,Peru,IN,11,DR,DO,11,,,,,,,,Annual Total,,,0,"202,395",0,0,0,"13,142",0,,,0,0,0,,0,0,,"27,825",,0,0,0,,,,15.4006,,2.1173
50455,Gogebic County Transit,Rural Reporter,Independent Public Agency or Authority of Transit Service,Ironwood,MI,6,DR,DO,6,,,,,,,,Annual Total,,,0,"191,921",0,0,0,"12,049",0,,,0,0,0,,0,0,,"23,934",,0,0,0,,,,15.9284,,1.9864
50456,Allegan County Transportation Services,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Allegan,MI,23,DR,PT,23,,,,,,,,Annual Total,,,0,"504,751",0,0,0,"22,157",0,,,0,0,0,,0,0,,"34,483",,0,0,0,,,,22.7807,,1.5563
50457,Benzie Transportation Authority,Rural Reporter,Independent Public Agency or Authority of Transit Service,Honor,MI,20,DR,DO,20,,,,,,,,Annual Total,,,0,"765,790",0,0,0,"28,673",0,,,0,0,0,,0,0,,"80,650",,0,0,0,,,,26.7077,,2.8128
50458,Whiteside County,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Morrison,IL,14,DR,DO,14,,,,,,,,Annual Total,,,0,"140,443",0,0,0,"11,439",0,,,0,0,0,,0,0,,"29,929",,0,0,0,,,,12.2776,,2.6164
50459,Ludington Mass Transportation Authority,Rural Reporter,Independent Public Agency or Authority of Transit Service,Ludington,MI,18,DR,DO,18,,,,,,,,Annual Total,,,0,"343,038",0,0,0,"31,457",0,,,0,0,0,,0,0,,"124,640",,0,0,0,,,,10.905,,3.9622
50461,City of Manitowoc,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Manitowoc,WI,7,MB,DO,6,,,,,,,,Annual Total,,,0,"361,028",0,0,0,"21,778",0,,,0,0,0,,0,0,,"222,459",,,0,0,,,,16.5776,,10.2148
50461,City of Manitowoc,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Manitowoc,WI,7,DR,PT,1,,,,,,,,Annual Total,,,0,"63,071",0,0,0,"6,547",0,,,0,0,0,,0,0,,"7,377",,0,0,0,,,,9.6336,,1.1268
50462,Harrison County Rural Transit,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Cadiz,OH,10,DR,DO,10,,,,,,,,Annual Total,,,0,"384,216",0,0,0,"18,216",0,,,0,0,0,,0,0,,"13,077",,0,0,0,,,,21.0922,,0.7179
50463,Berrien County Public Transportation,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Saint Joseph,MI,18,DR,PT,18,,,,,,,,Annual Total,,,0,"175,039",0,0,0,"8,834",0,,,0,0,0,,0,0,,"17,296",,0,0,0,,,,19.8142,,1.9579
50464,Pike County/Community Action Transit System,Rural Reporter,Private-Non-Profit Corporation,Piketon,OH,11,MB,DO,2,,,,,,,,Annual Total,,,0,"90,365",0,0,0,"6,111",0,,,0,0,0,,0,0,,"12,592",,,0,0,,,,14.7873,,2.0605
50464,Pike County/Community Action Transit System,Rural Reporter,Private-Non-Profit Corporation,Piketon,OH,11,DR,DO,9,,,,,,,,Annual Total,,,0,"189,806",0,0,0,"43,124",0,,,0,0,0,,0,0,,"22,189",,0,0,0,,,,4.4014,,0.5145
50466,City of Beaver Dam,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Beaver Dam,WI,13,DR,PT,13,,,,,,,,Annual Total,,,0,"326,079",0,0,0,"26,482",0,,,0,0,0,,0,0,,"89,595",,"3,169",0,0,,,,12.3132,,3.3832
50468,"Whitley County Council on Aging , dba: Whitley County Transit",Rural Reporter,Private-Non-Profit Corporation,Columbia City,IN,8,DR,DO,8,,,,,,,,Annual Total,,,0,"210,511",0,0,0,"13,068",0,,,0,0,0,,0,0,,"28,815",,0,0,0,,,,16.1089,,2.205
50470,City of Portage,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Portage,WI,8,DR,PT,8,,,,,,,,Annual Total,,,0,"289,170",0,0,0,"27,956",0,,,0,0,0,,0,0,,"67,445",,"1,489",0,0,,,,10.3438,,2.4125
50471,"Southwestern MN Opportunity Council, Inc.",Rural Reporter,Independent Public Agency or Authority of Transit Service,Worthington,MN,4,MB,DO,1,,,,,,,,Annual Total,,,0,"51,479",0,0,0,"3,766",0,,,0,0,0,,0,0,,"3,136",,,0,0,,,,13.6694,,0.8327
50471,"Southwestern MN Opportunity Council, Inc.",Rural Reporter,Independent Public Agency or Authority of Transit Service,Worthington,MN,4,DR,DO,3,,,,,,,,Annual Total,,,0,"18,420",0,0,0,"3,567",0,,,0,0,0,,0,0,,"11,270",,0,0,0,,,,5.164,,3.1595
50473,Lenawee Transportation Corporation,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Adrian,MI,10,DR,PT,10,,,,,,,,Annual Total,,,0,"132,109",0,0,0,"8,855",0,,,0,0,0,,0,0,,"25,512",,0,0,0,,,,14.9191,,2.8811
50474,"Tri-County Action Program, Inc.",Rural Reporter,Independent Public Agency or Authority of Transit Service,Waite Park,MN,22,DR,DO,10,,,,,,,,Annual Total,,,0,"226,307",0,0,0,"21,836",0,,,0,0,0,,0,0,,"67,775",,0,0,0,,,,10.3639,,3.1038
50474,"Tri-County Action Program, Inc.",Rural Reporter,Independent Public Agency or Authority of Transit Service,Waite Park,MN,22,MB,DO,12,,,,,,,,Annual Total,,,0,"292,963",0,0,0,"19,211",0,,,0,0,0,,0,0,,"55,041",,,0,0,,,,15.2498,,2.8651
50476,Yates Township Transportation System,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Idlewild,MI,18,DR,DO,18,,,,,,,,Annual Total,,,0,"353,843",0,0,0,"16,840",0,,,0,0,0,,0,0,,"108,942",,0,0,0,,,,21.0121,,6.4692
50478,City of Marinette,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Marinette,WI,4,DR,TX,4,,,,,,,,Annual Total,,,0,"124,040",0,0,0,"12,030",0,,,0,0,0,,0,0,,"33,779",,0,0,0,,,,10.3109,,2.8079
50481,Columbiana County/Community Action Rural Transit System,Rural Reporter,Private-Non-Profit Corporation,Lisbon,OH,30,DR,DO,29,,,,,,,,Annual Total,,,0,"847,887",0,0,0,"28,586",0,,,0,0,0,,0,0,,"59,225",,0,0,0,,,,29.6609,,2.0718
50481,Columbiana County/Community Action Rural Transit System,Rural Reporter,Private-Non-Profit Corporation,Lisbon,OH,30,MB,DO,1,,,,,,,,Annual Total,,,0,"27,425",0,0,0,"1,997",0,,,0,0,0,,0,0,,"2,905",,,0,0,,,,13.7331,,1.4547
50482,City of Prairie du Chien,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Prairie Du Chien,WI,3,DR,PT,3,,,,,,,,Annual Total,,,0,"139,704",0,0,0,"11,265",0,,,0,0,0,,0,0,,"37,332",,"7,007",0,0,,,,12.4016,,3.314
50483,"Franklin County Senior Services , dba: Franklin County Public Transit",Rural Reporter,Private-Non-Profit Corporation,Brookville,IN,7,DR,DO,7,,,,,,,,Annual Total,,,0,"96,898",0,0,0,"8,458",0,,,0,0,0,,0,0,,"18,535",,0,0,0,,,,11.4564,,2.1914
50484,"Fulton County Council on Aging , dba: Fulton County Public Transit",Rural Reporter,Private-Non-Profit Corporation,Rochester,IN,8,DR,DO,8,,,,,,,,Annual Total,,,0,"140,568",0,0,0,"12,032",0,,,0,0,0,,0,0,,"24,249",,0,0,0,,,,11.6828,,2.0154
50485,"City of Marion , dba: Marion Transit System",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Marion,IN,7,DR,DO,2,,,,,,,,Annual Total,,,0,"26,142",0,0,0,"2,274",0,,,0,0,0,,0,0,,"7,260",,0,0,0,,,,11.496,,3.1926
50485,"City of Marion , dba: Marion Transit System",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Marion,IN,7,MB,DO,5,,,,,,,,Annual Total,,,0,"159,465",0,0,0,"12,100",0,,,0,0,0,,0,0,,"108,199",,,0,0,,,,13.1789,,8.9421
50487,"Sault Sainte Marie, City of",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Sault Sainte Marie,MI,5,DR,DO,5,,,,,,,,Annual Total,,,0,"113,424",0,0,0,"10,487",0,,,0,0,0,,0,0,,"21,607",,0,0,0,,,,10.8157,,2.0604
50489,Paul Bunyan Transit,Rural Reporter,Independent Public Agency or Authority of Transit Service,Bemidji,MN,11,MB,DO,1,,,,,,,,Annual Total,,,0,"3,697",0,0,0,349,0,,,0,0,0,,0,0,,"2,828",,,0,0,,,,10.5931,,8.1032
50489,Paul Bunyan Transit,Rural Reporter,Independent Public Agency or Authority of Transit Service,Bemidji,MN,11,DR,DO,10,,,,,,,,Annual Total,,,0,"289,824",0,0,0,"22,090",0,,,0,0,0,,0,0,,"71,904",,0,0,0,,,,13.1201,,3.255
50490,City of Reedsburg,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Reedsburg,WI,5,DR,PT,5,,,,,,,,Annual Total,,,0,"122,067",0,0,0,"12,605",0,,,0,0,0,,0,0,,"36,693",,"8,940",0,0,,,,9.684,,2.911
50491,City of Medford,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Medford,WI,3,DR,PT,3,,,,,,,,Annual Total,,,0,"29,638",0,0,0,"5,216",0,,,0,0,0,,0,0,,"8,278",,529,0,0,,,,5.6821,,1.587
50492,Alma-Dial-A-Ride,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Alma,MI,15,DR,DO,15,,,,,,,,Annual Total,,,0,"276,347",0,0,0,"19,150",0,,,0,0,0,,0,0,,"67,067",,0,0,0,,,,14.4307,,3.5022
50493,West Central Indiana Economic Development District,Rural Reporter,"MPO, COG or Other Planning Agency",Terre Haute,IN,6,DR,DO,6,,,,,,,,Annual Total,,,0,"25,104",0,0,0,"1,692",0,,,0,0,0,,0,0,,"2,936",,0,0,0,,,,14.8369,,1.7352
50494,Dowagiac Dial-A--Ride,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Dowagiac,MI,2,DR,PT,2,,,,,,,,Annual Total,,,0,"40,701",0,0,0,"3,484",0,,,0,0,0,,0,0,,"15,222",,0,0,0,,,,11.6823,,4.3691
50495,Interurban Transit Authority,Rural Reporter,Independent Public Agency or Authority of Transit Service,Douglas,MI,7,DR,DO,7,,,,,,,,Annual Total,,,0,"160,415",0,0,0,"12,978",0,,,0,0,0,,0,0,,"58,665",,0,0,0,,,,12.3605,,4.5203
50496,Shelby County,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Shelbyville,IL,29,DR,DO,29,,,,,,,,Annual Total,,,0,"318,356",0,0,0,"27,852",0,,,0,0,0,,0,0,,"53,582",,"16,730",0,0,,,,11.4303,,1.9238
50497,Shelby Public Transit,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Sidney,OH,11,DR,DO,11,,,,,,,,Annual Total,,,0,"152,005",0,0,0,"11,959",0,,,0,0,0,,0,0,,"26,857",,0,0,0,,,,12.7105,,2.2458
50499,"Paul Philippe Resource Center  , dba: Clinton County Transit",Rural Reporter,Private-Non-Profit Corporation,Frankfort,IN,7,DR,DO,7,,,,,,,,Annual Total,,,0,"94,876",0,0,0,"9,785",0,,,0,0,0,,0,0,,"32,583",,0,0,0,,,,9.6961,,3.3299
50500,City of Rhinelander,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Rhinelander,WI,6,DR,PT,6,,,,,,,,Annual Total,,,0,"275,213",0,0,0,"23,669",0,,,0,0,0,,0,0,,"58,760",,"3,136",0,0,,,,11.6276,,2.4826
50501,"City of Seymour, dba: Seymour Public Transit",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Seymour,IN,3,DR,DO,3,,,,,,,,Annual Total,,,0,"85,179",0,0,0,"7,336",0,,,0,0,0,,0,0,,"29,766",,0,0,0,,,,11.6111,,4.0575
50502,City of Galesburg,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Galesburg,IL,10,DR,DO,6,,,,,,,,Annual Total,,,0,"110,994",0,0,0,"8,514",0,,,0,0,0,,0,0,,"12,585",,0,0,0,,,,13.0366,,1.4782
50502,City of Galesburg,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Galesburg,IL,10,MB,DO,4,,,,,,,,Annual Total,,,0,"184,688",0,0,0,"12,926",0,,,0,0,0,,0,0,,"81,467",,,0,0,,,,14.2881,,6.3026
50503,Crawford County Transportation Authority,Rural Reporter,Independent Public Agency or Authority of Transit Service,Grayling,MI,17,DR,DO,17,,,,,,,,Annual Total,,,0,"426,134",0,0,0,"23,968",0,,,0,0,0,,0,0,,"88,418",,0,0,0,,,,17.7793,,3.689
50504,Productive Alternatives,Rural Reporter,Independent Public Agency or Authority of Transit Service,Fergus Falls,MN,18,DR,DO,12,,,,,,,,Annual Total,,,0,"168,607",0,0,0,"18,526",0,,,0,0,0,,0,0,,"58,478",,0,0,0,,,,9.1011,,3.1565
50504,Productive Alternatives,Rural Reporter,Independent Public Agency or Authority of Transit Service,Fergus Falls,MN,18,MB,DO,6,,,,,,,,Annual Total,,,0,"133,390",0,0,0,"13,265",0,,,0,0,0,,0,0,,"36,767",,,0,0,,,,10.0558,,2.7717
50505,City of Merrill,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Merrill,WI,4,MB,DO,4,,,,,,,,Annual Total,,,0,"44,825",0,0,0,"7,086",0,,,0,0,0,,0,0,,"45,121",,,0,0,,,,6.3259,,6.3676
50506,City of Berlin,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Berlin,WI,4,DR,PT,4,,,,,,,,Annual Total,,,0,"69,367",0,0,0,"9,044",0,,,0,0,0,,0,0,,"18,216",,72,0,0,,,,7.6699,,2.0142
50507,"Sawyer County/LCO Transit Commission, dba: Namekagon Transit",Rural Reporter,Independent Public Agency or Authority of Transit Service,Hayward,WI,14,DR,DO,14,,,,,,,,Annual Total,,,0,"682,768",0,0,0,"34,905",0,,,0,0,0,,0,0,,"67,886",,0,0,0,,,,19.5608,,1.9449
50510,"Three Rivers Community Action, Inc.",Rural Reporter,Independent Public Agency or Authority of Transit Service,Zumbrota,MN,21,DR,DO,12,,,,,,,,Annual Total,,,0,"239,714",0,0,0,"29,040",0,,,0,0,0,,0,0,,"72,355",,0,0,0,,,,8.2546,,2.4916
50510,"Three Rivers Community Action, Inc.",Rural Reporter,Independent Public Agency or Authority of Transit Service,Zumbrota,MN,21,MB,DO,9,,,,,,,,Annual Total,,,0,"313,022",0,0,0,"27,608",0,,,0,0,0,,0,0,,"104,269",,,0,0,,,,11.3381,,3.7768
50511,ALTRAN Transit Authority,Rural Reporter,Independent Public Agency or Authority of Transit Service,Munising,MI,15,DR,DO,15,,,,,,,,Annual Total,,,0,"325,366",0,0,0,"18,955",0,,,0,0,0,,0,0,,"50,705",,0,0,0,,,,17.1652,,2.675
50513,City of Mauston,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Mauston,WI,2,DR,PT,2,,,,,,,,Annual Total,,,0,"73,974",0,0,0,"8,637",0,,,0,0,0,,0,0,,"22,199",,"2,317",0,0,,,,8.5648,,2.5702
50514,Ionia Dial-A-Ride,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Ionia,MI,8,DR,DO,8,,,,,,,,Annual Total,,,0,"145,082",0,0,0,"11,311",0,,,0,0,0,,0,0,,"52,792",,0,0,0,,,,12.8266,,4.6673
50515,University of Minnesota Transit,Full Reporter,University,Minneapolis,MN,22,MB,PT,19,"57,628","Minneapolis--St. Paul, MN","1,014.79","2,914,866",5,"65,425",,Annual Total,,,"566,442","546,331","20,111","549,910","50,729","47,557","3,172",0,0,0,0,0,,0,0,,"2,024,740",,,"4,008,985",10.48,,,,11.4879,1.98,42.575
50515,University of Minnesota Transit,Full Reporter,University,Minneapolis,MN,22,DR,DO,3,"57,628","Minneapolis--St. Paul, MN","1,014.79","2,914,866",5,"65,425",Y,Annual Total,,,"13,422","9,996","3,426",0,"1,148",882,266,,,0,0,0,,0,0,,"2,413",,,"4,564",0,,,,11.3333,1.8914,2.7358
50516,City of Plymouth,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Minneapolis,MN,17,MB,PT,12,"57,628","Minneapolis--St. Paul, MN","1,014.79","2,914,866",35,"81,026",,Annual Total,,,"519,783","344,813","174,970","350,825","24,961","16,697","8,264",0,0,0,0,0,,0,0,,"99,712",,,"1,147,685",105.08,,,,20.6512,11.51,5.9719
50516,City of Plymouth,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Minneapolis,MN,17,DR,PT,5,"57,628","Minneapolis--St. Paul, MN","1,014.79","2,914,866",35,"81,026",,Annual Total,,,"256,871","192,717","64,154",0,"14,950","11,769","3,181",0,0,0,0,0,,0,0,,"33,554",0,0,"199,982",0,,,,16.375,5.96,2.851
50517,City of Maple Grove,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Maple Grove,MN,9,DR,PT,9,"57,628","Minneapolis--St. Paul, MN","1,014.79","2,914,866",36,"75,355",,Annual Total,,,"296,309","237,069","59,240",0,"18,367","15,061","3,306",0,0,0,0,0,,0,0,,"35,322",0,0,"203,910",0,,,,15.7406,5.7729,2.3453
50518,SouthWest Transit,Full Reporter,Independent Public Agency or Authority of Transit Service,Eden Prairie,MN,42,MB,PT,20,"57,628","Minneapolis--St. Paul, MN","1,014.79","2,914,866",81,"118,588",,Annual Total,,,"818,747","478,424","340,323","531,050","29,965","19,049","10,916",,,0,0,0,,0,0,,"261,523",,,"5,248,767",89.44,,,,25.1154,20.07,13.729
50518,SouthWest Transit,Full Reporter,Independent Public Agency or Authority of Transit Service,Eden Prairie,MN,42,DR,PT,22,"57,628","Minneapolis--St. Paul, MN","1,014.79","2,914,866",81,"118,588",,Annual Total,,,"1,226,903","1,098,048","128,855",0,"54,290","45,589","8,701",,,0,0,0,,0,0,,"111,539",,,"1,033,967",0,,,,24.0858,9.27,2.4466
50519,Minnesota Valley Transit Authority,Full Reporter,Independent Public Agency or Authority of Transit Service,Burnsville,MN,91,DR,PT,13,"57,628","Minneapolis--St. Paul, MN","1,014.79","2,914,866",139,"318,976",,Annual Total,,,"653,540","589,643","63,897",0,"42,527","36,257","6,270",0,0,0,0,0,,0,0,,"87,842",0,0,"395,115",0,,,,16.2629,4.498,2.4228
50519,Minnesota Valley Transit Authority,Full Reporter,Independent Public Agency or Authority of Transit Service,Burnsville,MN,91,MB,PT,78,"57,628","Minneapolis--St. Paul, MN","1,014.79","2,914,866",139,"318,976",,Annual Total,,,"4,301,374","3,062,719","1,238,655","3,062,768","198,647","153,633","45,014",0,0,0,0,0,,0,0,,"911,773",,,"9,965,746",175,,,,19.9353,10.9301,5.9347
