Agency,City,State,NTD ID,Organization Type,Reporter Type,UACE Code,UZA Name,Primary UZA Population,Agency VOMS,Mode,TOS,Mode VOMS,Diesel (gal),Diesel (gal) Questionable,Gasoline (gal),Gasoline (gal) Questionable,Liquefied Petroleum Gas (gal equivalent),Liquefied Petroleum Gas (gal equivalent) Questionable,Compressed Natural Gas (gal equivalent),Compressed Natural Gas (gal equivalent) Questionable,Bio-Diesel (gal),Bio-Diesel (gal) Questionable,Hydrogen (kg),Hydrogen (kg) Questionable,Other Fuel (gal/gal equivalent),Other Fuel (gal/gal equivalent) Questionable,Electric Propulsion (kWh),Electric Propulsion (kWh) Questionable,Electric Battery (kWh),Electric Battery (kWh) Questionable,Diesel (miles),Diesel Questionable,Gasoline (miles),Gasoline Questionable,Liquefied Petroleum Gas (miles),Liquefied Petroleum Gas Questionable,Compressed Natural Gas (miles),Compressed Natural Gas Questionable,Hydrogen (miles),Hydrogen Questionable,Other Fuel (miles),Other Fuel Questionable,Electric Propulsion (miles),Electric Propulsion Questionable,Electric Battery (miles),Electric Battery Questionable,Diesel (mpg),Diesel (mpg) Questionable,Gasoline (mpg),Gasoline (mpg) Questionable,Liquefied Petroleum Gas (mpg),Liquefied Petroleum Gas (mpg) Questionable,Compressed Natural Gas (mpg),Compressed Natural Gas (mpg) Questionable,Hydrogen (mpkg),Hydrogen (mpkg) Questionable,Other Fuel (mpg),Other Fuel (mpg) Questionable,Electric Propulsion (mi/kWh),Electric Propulsion (mi/kWh) Questionable,Electric Battery (mi/kWh),Electric Battery (mi/kWh) Questionable
"Springfield Mass Transit District, dba: Sangamon Mass Transit District",Springfield,IL,50059,Independent Public Agency or Authority of Transit Service,Full Reporter,83899,"Springfield, IL","159,265",63,DR,DO,15,0,,"79,497",,0,,0,,0,,0,,0,,0,,0,,0,,"478,018",,0,,0,,0,,0,,0,,0,,,,6.01,,,,,,,,,,,,,
"Connecticut Department of Transportation- CTTransit Waterbury- NET, dba: CTTransit",Watertown,CT,10128,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,92485,"Waterbury, CT","199,317",63,MB,DO,36,"287,996",,0,,0,,0,,0,,0,,0,,0,,0,,"870,160",,0,,0,,0,,0,,0,,0,,0,,3.02,,,,,,,,,,,,,,,
"Springfield Mass Transit District, dba: Sangamon Mass Transit District",Springfield,IL,50059,Independent Public Agency or Authority of Transit Service,Full Reporter,83899,"Springfield, IL","159,265",63,MB,DO,48,0,,"14,109",,0,,"226,662",,"218,860",,0,,0,,0,,0,,"1,035,371",,"102,540",,0,,"763,278",,0,,0,,0,,0,,,,7.27,,,,,,,,,,,,,
Luzerne County Transportation Authority,Kingston,PA,30015,Independent Public Agency or Authority of Transit Service,Full Reporter,80227,"Scranton, PA","366,713",62,DR,DO,30,0,,"118,903",,0,,0,,0,,0,,0,,0,,0,,0,,"758,303",,0,,0,,0,,0,,0,,0,,,,6.38,,,,,,,,,,,,,
Rock Island County Metropolitan Mass Transit District,Moline,IL,50057,Independent Public Agency or Authority of Transit Service,Full Reporter,22366,"Davenport, IA--IL","285,211",62,MB,DO,47,"35,920",,0,,0,,"523,332",,0,,0,,0,,0,,"192,714",,0,,0,,0,,"2,108,318",,0,,0,,0,,"90,273",,0.00,,,,,,,,,,,,,,0.47,
Rock Island County Metropolitan Mass Transit District,Moline,IL,50057,Independent Public Agency or Authority of Transit Service,Full Reporter,22366,"Davenport, IA--IL","285,211",62,DR,PT,3,0,,"12,664",,0,,0,,0,,0,,0,,0,,0,,0,,"151,203",,0,,0,,0,,0,,0,,0,,,,11.94,,,,,,,,,,,,,
Chatham Area Transit Authority,Savannah,GA,40025,Independent Public Agency or Authority of Transit Service,Full Reporter,79768,"Savannah, GA","309,466",62,FB,DO,2,"43,652",,0,,0,,0,,0,,0,,0,,0,,0,,"13,667",,0,,0,,0,,0,,0,,0,,0,,0.31,,,,,,,,,,,,,,,
Chatham Area Transit Authority,Savannah,GA,40025,Independent Public Agency or Authority of Transit Service,Full Reporter,79768,"Savannah, GA","309,466",62,DR,DO,22,0,,"100,977",,0,,0,,0,,0,,0,,0,,0,,0,,"823,423",,0,,0,,0,,0,,0,,0,,,,8.15,,,,,,,,,,,,,
Luzerne County Transportation Authority,Kingston,PA,30015,Independent Public Agency or Authority of Transit Service,Full Reporter,80227,"Scranton, PA","366,713",62,MB,DO,32,"107,214",,0,,0,,"179,645",,0,,0,,0,,0,,0,,"336,330",,0,,0,,"751,016",,0,,0,,0,,0,,3.14,,,,,,,,,,,,,,,
Rock Island County Metropolitan Mass Transit District,Moline,IL,50057,Independent Public Agency or Authority of Transit Service,Full Reporter,22366,"Davenport, IA--IL","285,211",62,FB,PT,3,0,,0,,0,,0,,"9,284",,0,,0,,0,,0,,"13,584",,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,
Rock Island County Metropolitan Mass Transit District,Moline,IL,50057,Independent Public Agency or Authority of Transit Service,Full Reporter,22366,"Davenport, IA--IL","285,211",62,DR,DO,9,0,,"35,115",,0,,0,,0,,0,,0,,0,,0,,0,,"229,233",,0,,0,,0,,0,,0,,0,,,,6.53,,,,,,,,,,,,,
Chatham Area Transit Authority,Savannah,GA,40025,Independent Public Agency or Authority of Transit Service,Full Reporter,79768,"Savannah, GA","309,466",62,MB,DO,35,0,,0,,0,,0,,"426,880",,0,,0,,0,,"96,600",,"2,017,469",,0,,0,,0,,0,,0,,0,,"26,345",,,,,,,,,,,,,,,,0.27,
Chatham Area Transit Authority,Savannah,GA,40025,Independent Public Agency or Authority of Transit Service,Full Reporter,79768,"Savannah, GA","309,466",62,DR,PT,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,
Merrimack Valley Regional Transit Authority,Haverhill,MA,10013,Independent Public Agency or Authority of Transit Service,Full Reporter,9271,"Boston, MA--NH","4,382,009",61,DR,PT,21,0,,"98,387",,0,,0,,0,,0,,0,,0,,0,,0,,"618,772",,0,,0,,0,,0,,0,,0,,,,6.29,,,,,,,,,,,,,
DDOT - Progressive Transportation Services Administration,Washington,DC,30112,State Government Unit or Department of Transportation,Full Reporter,92242,"Washington--Arlington, DC--VA--MD","5,174,759",61,MB,PT,57,"349,839",,0,,0,,0,,0,,0,,0,,0,,"1,040,748",,"1,238,295",,0,,0,,0,,0,,0,,0,,"187,047",,3.54,,,,,,,,,,,,,,0.18,
Duluth Transit Authority,Duluth,MN,50025,Independent Public Agency or Authority of Transit Service,Full Reporter,24850,"Duluth, MN--WI","119,411",61,DR,DO,7,0,,"27,246",,0,,0,,0,,0,,0,,0,,0,,0,,"218,612",,0,,0,,0,,0,,0,,0,,,,8.02,,,,,,,,,,,,,
Rio Metro Regional Transit District,Albuquerque,NM,60111,Independent Public Agency or Authority of Transit Service,Full Reporter,1171,"Albuquerque, NM","769,837",61,CB,PT,6,"43,700",,0,,0,,0,,0,,0,,0,,0,,0,,"359,354",,0,,0,,0,,0,,0,,0,,0,,8.22,,,,,,,,,,,,,,,
Rio Metro Regional Transit District,Albuquerque,NM,60111,Independent Public Agency or Authority of Transit Service,Full Reporter,1171,"Albuquerque, NM","769,837",61,DR,DO,23,0,,"61,119",,0,,0,,0,,0,,0,,0,,0,,0,,"1,185,862",,0,,0,,0,,0,,0,,0,,,,19.40,,,,,,,,,,,,,
Merrimack Valley Regional Transit Authority,Haverhill,MA,10013,Independent Public Agency or Authority of Transit Service,Full Reporter,9271,"Boston, MA--NH","4,382,009",61,MB,PT,39,"344,124",,0,,0,,0,,0,,0,,0,,0,,0,,"2,077,967",,0,,0,,0,,0,,0,,0,,0,,6.04,,,,,,,,,,,,,,,
Duluth Transit Authority,Duluth,MN,50025,Independent Public Agency or Authority of Transit Service,Full Reporter,24850,"Duluth, MN--WI","119,411",61,MB,DO,54,0,,0,,0,,0,,"382,264",,0,,0,,0,,"298,264",,"1,906,085",,0,,0,,0,,0,,0,,0,,"80,410",,,,,,,,,,,,,,,,0.27,
Merrimack Valley Regional Transit Authority,Haverhill,MA,10013,Independent Public Agency or Authority of Transit Service,Full Reporter,9271,"Boston, MA--NH","4,382,009",61,CB,PT,1,"7,243",,0,,0,,0,,0,,0,,0,,0,,0,,"45,085",,0,,0,,0,,0,,0,,0,,0,,6.22,,,,,,,,,,,,,,,
DDOT - Progressive Transportation Services Administration,Washington,DC,30112,State Government Unit or Department of Transportation,Full Reporter,92242,"Washington--Arlington, DC--VA--MD","5,174,759",61,SR,PT,4,0,,0,,0,,0,,0,,0,,0,,"1,572,969",,0,,0,,0,,0,,0,,0,,0,,"128,682",,0,,,,,,,,,,,,,,0.08,,,
Rio Metro Regional Transit District,Albuquerque,NM,60111,Independent Public Agency or Authority of Transit Service,Full Reporter,1171,"Albuquerque, NM","769,837",61,CR,PT,26,0,,0,,0,,0,,"1,009,440",,0,,0,,0,,0,,"458,780",,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,
Rio Metro Regional Transit District,Albuquerque,NM,60111,Independent Public Agency or Authority of Transit Service,Full Reporter,1171,"Albuquerque, NM","769,837",61,MB,DO,6,0,,"24,344",,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0.00,,,,,,,,,,,,,
"City of Rochester, Minnesota, dba: Rochester Public Transit",Rochester,MN,50092,"City, County or Local Government Unit or Department of Transportation",Full Reporter,75637,"Rochester, MN","121,587",60,MB,PT,44,0,,948,,0,,0,,"313,685",,0,,0,,0,,"3,563",,"924,218",,"771,685",,0,,0,,0,,0,,0,,"19,568",,,,814.01,,,,,,,,,,,,5.49,
Port Authority Transit Corporation,Camden,NJ,20075,Independent Public Agency or Authority of Transit Service,Full Reporter,69076,"Philadelphia, PA--NJ--DE--MD","5,696,125",60,HR,DO,60,0,,0,,0,,0,,0,,0,,0,,"40,007,603",,0,,0,,0,,0,,0,,0,,0,,"5,122,212",,0,,,,,,,,,,,,,,0.13,,,
"City of Rochester, Minnesota, dba: Rochester Public Transit",Rochester,MN,50092,"City, County or Local Government Unit or Department of Transportation",Full Reporter,75637,"Rochester, MN","121,587",60,DR,PT,9,0,,"20,938",,0,,0,,0,,0,,0,,0,,0,,0,,"148,334",,0,,0,,0,,0,,0,,0,,,,7.08,,,,,,,,,,,,,
"Ride Connection, Inc.",Portland,OR,376,Private-Non-Profit Corporation,Full Reporter,71317,"Portland, OR--WA","2,104,238",60,DR,TX,28,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,
Alaska Railroad Corporation,Anchorage,AK,41,State Government Unit or Department of Transportation,Full Reporter,2305,"Anchorage, AK","249,252",60,AR,DO,60,"863,824",,0,,0,,0,,0,,0,,0,,0,,0,,"1,478,276",,0,,0,,0,,0,,0,,0,,0,,1.71,,,,,,,,,,,,,,,
"City of Rochester, Minnesota, dba: Rochester Public Transit",Rochester,MN,50092,"City, County or Local Government Unit or Department of Transportation",Full Reporter,75637,"Rochester, MN","121,587",60,DR,TX,7,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,
"Ride Connection, Inc.",Portland,OR,376,Private-Non-Profit Corporation,Full Reporter,71317,"Portland, OR--WA","2,104,238",60,DR,DO,25,0,,"34,444",,0,,0,,0,,0,,0,,0,,675,,0,,"348,071",,0,,0,,0,,0,,0,,"23,347",,,,10.11,,,,,,,,,,,,34.59,
"Ride Connection, Inc.",Portland,OR,376,Private-Non-Profit Corporation,Full Reporter,71317,"Portland, OR--WA","2,104,238",60,MB,DO,7,0,,"28,383",,0,,0,,0,,0,,0,,0,,0,,0,,"242,363",,0,,0,,0,,0,,0,,0,,,,8.54,,,,,,,,,,,,,
"Golden Gate Bridge, Highway and Transportation District",San Francisco,CA,90016,Independent Public Agency or Authority of Transit Service,Full Reporter,78904,"San Francisco--Oakland, CA","3,515,933",59,MB,DO,42,"557,421",,0,,0,,0,,0,,0,,0,,0,,0,,"2,740,423",,0,,0,,0,,0,,0,,0,,0,,4.92,,,,,,,,,,,,,,,
"Golden Gate Bridge, Highway and Transportation District",San Francisco,CA,90016,Independent Public Agency or Authority of Transit Service,Full Reporter,78904,"San Francisco--Oakland, CA","3,515,933",59,DR,PT,12,0,,"37,131",,0,,0,,0,,0,,0,,0,,0,,0,,"414,500",,0,,0,,0,,0,,0,,0,,,,11.16,,,,,,,,,,,,,
"Golden Gate Bridge, Highway and Transportation District",San Francisco,CA,90016,Independent Public Agency or Authority of Transit Service,Full Reporter,78904,"San Francisco--Oakland, CA","3,515,933",59,FB,DO,5,"1,150,043",,0,,0,,0,,0,,0,,0,,0,,0,,"146,662",,0,,0,,0,,0,,0,,0,,0,,0.13,,,,,,,,,,,,,,,
Kings County Area Public Transit Agency,Hanford,CA,90200,Independent Public Agency or Authority of Transit Service,Full Reporter,36703,"Hanford, CA","66,638",58,MB,PT,17,0,,"3,129",,0,,"217,127",,0,,0,,0,,0,,0,,0,,0,,0,,"742,566",,0,,0,,0,,0,,,,0.00,,,,,,,,,,,,,
Greater Bridgeport Transit Authority,Bridgeport,CT,10050,Independent Public Agency or Authority of Transit Service,Full Reporter,10162,"Bridgeport--Stamford, CT--NY","916,408",58,MB,DO,39,"465,666",,0,,0,,0,,0,,0,,0,,0,,"108,587",,"1,942,436",,0,,0,,0,,0,,0,,0,,"42,429",,4.17,,,,,,,,,,,,,,0.39,
"City of Winston Salem, dba: Winston-Salem Transit Authority",Winston Salem,NC,40012,Independent Public Agency or Authority of Transit Service,Full Reporter,96670,"Winston-Salem, NC","420,924",58,MB,DO,30,"398,545",,"3,558",,0,,0,,0,,0,,0,,0,,0,,"1,914,144",,"20,651",,0,,0,,0,,0,,0,,0,,4.80,,5.80,,,,,,,,,,,,,
Kings County Area Public Transit Agency,Hanford,CA,90200,Independent Public Agency or Authority of Transit Service,Full Reporter,36703,"Hanford, CA","66,638",58,VP,PT,36,0,,"42,620",,0,,0,,0,,0,,0,,0,,0,,0,,"319,054",,0,,0,,0,,0,,0,,0,,,,7.49,,,,,,,,,,,,,
Kings County Area Public Transit Agency,Hanford,CA,90200,Independent Public Agency or Authority of Transit Service,Full Reporter,36703,"Hanford, CA","66,638",58,DR,PT,5,0,,"15,882",,0,,0,,0,,0,,0,,0,,0,,0,,"230,085",,0,,0,,0,,0,,0,,0,,,,14.49,,,,,,,,,,,,,
Greater Bridgeport Transit Authority,Bridgeport,CT,10050,Independent Public Agency or Authority of Transit Service,Full Reporter,10162,"Bridgeport--Stamford, CT--NY","916,408",58,DR,PT,19,"45,219",,"5,248",,0,,0,,0,,0,,0,,0,,0,,"483,846",,"12,751",,0,,0,,0,,0,,0,,0,,10.70,,2.43,,,,,,,,,,,,,
"Ames Transit Agency, dba: CyRide",Ames,IA,70041,"City, County or Local Government Unit or Department of Transportation",Full Reporter,2062,"Ames, IA","66,342",58,MB,DO,58,"312,219",,"13,015",,0,,0,,"24,697",,0,,0,,0,,0,,"1,336,624",,"30,587",,0,,0,,0,,0,,0,,0,,4.28,,2.35,,,,,,,,,,,,,
"City of Winston Salem, dba: Winston-Salem Transit Authority",Winston Salem,NC,40012,Independent Public Agency or Authority of Transit Service,Full Reporter,96670,"Winston-Salem, NC","420,924",58,DR,DO,28,0,,"159,895",,0,,0,,0,,0,,0,,0,,0,,0,,"1,127,825",,0,,0,,0,,0,,0,,0,,,,7.05,,,,,,,,,,,,,
Norwalk Transit District,Norwalk,CT,10057,Independent Public Agency or Authority of Transit Service,Full Reporter,10162,"Bridgeport--Stamford, CT--NY","916,408",57,DR,DO,25,"7,835",,"77,927",,0,,0,,0,,0,,0,,0,,0,,"48,751",,"423,811",,0,,0,,0,,0,,0,,0,,6.22,,5.44,,,,,,,,,,,,,
"City of Kenosha, dba: Kenosha Area Transit",Kenosha,WI,50003,"City, County or Local Government Unit or Department of Transportation",Full Reporter,44506,"Kenosha, WI","125,865",57,MB,DO,41,"181,311",,0,,0,,0,,0,,0,,0,,0,,0,,"940,894",,0,,0,,0,,0,,0,,0,,0,,5.19,,,,,,,,,,,,,,,
"Somerset County, dba: Somerset County Transportation",Somerville,NJ,20209,"City, County or Local Government Unit or Department of Transportation",Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",57,MB,DO,10,"21,287",,"64,415",,0,,0,,0,,0,,0,,0,,0,,"137,884",,"181,158",,0,,0,,0,,0,,0,,0,,6.48,,2.81,,,,,,,,,,,,,
Alternativa de Transporte Integrado -ATI,San Juan,PR,40094,State Government Unit or Department of Transportation,Full Reporter,79093,"San Juan, PR","1,844,410",57,HR,PT,32,0,,0,,0,,0,,0,,0,,0,,"5,373,722",,0,,0,,0,,0,,0,,0,,0,,"1,841,590",,0,,,,,,,,,,,,,,0.34,,,
Norwalk Transit District,Norwalk,CT,10057,Independent Public Agency or Authority of Transit Service,Full Reporter,10162,"Bridgeport--Stamford, CT--NY","916,408",57,DR,PT,8,0,,"16,872",,0,,0,,0,,0,,0,,0,,0,,0,,"124,040",,0,,0,,0,,0,,0,,0,,,,7.35,,,,,,,,,,,,,
"City of Kenosha, dba: Kenosha Area Transit",Kenosha,WI,50003,"City, County or Local Government Unit or Department of Transportation",Full Reporter,44506,"Kenosha, WI","125,865",57,SR,DO,1,0,,0,,0,,0,,0,,0,,0,,"93,588",,0,,0,,0,,0,,0,,0,,0,,"16,903",,0,,,,,,,,,,,,,,0.18,,,
"City of Kenosha, dba: Kenosha Area Transit",Kenosha,WI,50003,"City, County or Local Government Unit or Department of Transportation",Full Reporter,44506,"Kenosha, WI","125,865",57,DR,PT,15,0,,"36,431",,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0.00,,,,,,,,,,,,,
"Somerset County, dba: Somerset County Transportation",Somerville,NJ,20209,"City, County or Local Government Unit or Department of Transportation",Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",57,DR,DO,47,0,,"102,160",,0,,0,,0,,0,,0,,0,,0,,"9,783",,"773,482",,0,,0,,0,,0,,0,,0,,,,7.57,,,,,,,,,,,,,
Alternativa de Transporte Integrado -ATI,San Juan,PR,40094,State Government Unit or Department of Transportation,Full Reporter,79093,"San Juan, PR","1,844,410",57,MB,PT,24,"288,411",,0,,0,,0,,0,,0,,0,,0,,0,,"891,628",,0,,0,,0,,0,,0,,0,,0,,3.09,,,,,,,,,,,,,,,
Alternativa de Transporte Integrado -ATI,San Juan,PR,40094,State Government Unit or Department of Transportation,Full Reporter,79093,"San Juan, PR","1,844,410",57,DR,PT,1,244,,0,,0,,0,,0,,0,,0,,0,,0,,"452,274",,0,,0,,0,,0,,0,,0,,0,,"1,853.58",,,,,,,,,,,,,,,
San Bernardino County Transportation Authority,San Bernardino,CA,90302,"MPO, COG or Other Planning Agency",Full Reporter,75340,"Riverside--San Bernardino, CA","2,276,703",57,VP,PT,57,0,,"60,156",,0,,0,,0,,0,,0,,0,,0,,0,,"821,010",,0,,0,,0,,0,,0,,0,,,,13.65,,,,,,,,,,,,,
Norwalk Transit District,Norwalk,CT,10057,Independent Public Agency or Authority of Transit Service,Full Reporter,10162,"Bridgeport--Stamford, CT--NY","916,408",57,MB,DO,24,"151,998",,0,,0,,0,,0,,0,,0,,0,,0,,"658,996",,0,,0,,0,,0,,0,,0,,0,,4.34,,,,,,,,,,,,,,,
South Bend Public Transportation Corporation,South Bend,IN,50052,Independent Public Agency or Authority of Transit Service,Full Reporter,83116,"South Bend, IN--MI","278,921",56,DR,DO,14,0,,"49,471",,0,,0,,"1,212",,0,,0,,0,,0,,"8,153",,"327,001",,0,,0,,0,,0,,0,,0,,,,6.61,,,,,,,,,,,,,
Saginaw Transit Authority Regional Service,Saginaw,MI,50039,Independent Public Agency or Authority of Transit Service,Full Reporter,77149,"Saginaw, MI","116,058",56,MB,DO,28,"142,630",,0,,0,,0,,0,,0,,0,,0,,0,,"627,247",,0,,0,,0,,0,,0,,0,,0,,4.40,,,,,,,,,,,,,,,
South Bend Public Transportation Corporation,South Bend,IN,50052,Independent Public Agency or Authority of Transit Service,Full Reporter,83116,"South Bend, IN--MI","278,921",56,MB,DO,42,0,,0,,0,,"275,721",,"49,471",,0,,0,,0,,0,,0,,0,,0,,"1,017,147",,0,,0,,0,,0,,,,,,,,,,,,,,,,,
Saginaw Transit Authority Regional Service,Saginaw,MI,50039,Independent Public Agency or Authority of Transit Service,Full Reporter,77149,"Saginaw, MI","116,058",56,DR,DO,28,"19,974",,"24,218",,0,,0,,0,,0,,0,,0,,0,,"155,660",,"310,032",,0,,0,,0,,0,,0,,0,,7.79,,12.80,,,,,,,,,,,,,
Yuma County Intergovernmental Public Transportation Authority,Yuma,AZ,90233,Independent Public Agency or Authority of Transit Service,Full Reporter,98020,"Yuma, AZ--CA","135,717",55,MB,PT,15,"116,665",,"47,242",,0,,0,,0,,0,,0,,0,,0,,"566,874",,"153,466",,0,,0,,0,,0,,0,,0,,4.86,,3.25,,,,,,,,,,,,,
"Greater Lafayette Public Transportation Corporation, dba: CityBus",Lafayette,IN,50051,Independent Public Agency or Authority of Transit Service,Full Reporter,46018,"Lafayette, IN","157,100",55,DR,DO,8,0,,443,,0,,"28,668",,0,,0,,0,,0,,0,,0,,"5,753",,0,,"174,827",,0,,0,,0,,0,,,,12.99,,,,,,,,,,,,,
"Hampton Jitney, Inc.",Calverton,NY,20217,Private-For-Profit Corporation,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",55,CB,DO,55,"428,924",,0,,0,,0,,0,,0,,0,,0,,0,,"3,060,141",,0,,0,,0,,0,,0,,0,,0,,7.13,,,,,,,,,,,,,,,
Yuma County Intergovernmental Public Transportation Authority,Yuma,AZ,90233,Independent Public Agency or Authority of Transit Service,Full Reporter,98020,"Yuma, AZ--CA","135,717",55,DR,PT,5,0,,"8,764",,0,,0,,0,,0,,0,,0,,0,,0,,"295,619",,0,,0,,0,,0,,0,,0,,,,33.73,,,,,,,,,,,,,
Yuma County Intergovernmental Public Transportation Authority,Yuma,AZ,90233,Independent Public Agency or Authority of Transit Service,Full Reporter,98020,"Yuma, AZ--CA","135,717",55,VP,PT,35,0,,"22,429",,0,,0,,0,,0,,0,,0,,0,,0,,"411,871",,0,,0,,0,,0,,0,,0,,,,18.36,,,,,,,,,,,,,
"Greater Lafayette Public Transportation Corporation, dba: CityBus",Lafayette,IN,50051,Independent Public Agency or Authority of Transit Service,Full Reporter,46018,"Lafayette, IN","157,100",55,MB,DO,47,"57,877",,0,,0,,"369,716",,0,,0,,0,,0,,0,,"250,752",,0,,0,,"1,491,264",,0,,0,,0,,0,,4.33,,,,,,,,,,,,,,,
Via Mobility Services,Boulder,CO,80285,Private-Non-Profit Corporation,Full Reporter,9298,"Boulder, CO","120,828",55,DR,DO,55,0,,"122,968",,0,,"3,106",,0,,0,,0,,0,,"87,917",,0,,"1,290,954",,0,,"6,570",,0,,0,,0,,"37,952",,,,10.50,,,,,,,,,,,,0.43,
"Gwinnett County Board of Commissioners, dba: Ride Gwinnett",Lawrenceville,GA,40138,"City, County or Local Government Unit or Department of Transportation",Full Reporter,3817,"Atlanta, GA","5,100,112",54,DR,PT,5,0,,"40,392",,0,,0,,0,,0,,0,,0,,0,,0,,"234,849",,0,,0,,0,,0,,0,,0,,,,5.81,,,,,,,,,,,,,
Western Reserve Transit Authority,Youngstown,OH,50024,Independent Public Agency or Authority of Transit Service,Full Reporter,97831,"Youngstown, OH","320,901",54,DR,DO,16,"5,160",,"54,102",,0,,0,,0,,0,,0,,0,,0,,"111,872",,"821,429",,0,,0,,0,,0,,0,,0,,21.68,,15.18,,,,,,,,,,,,,
"Gwinnett County Board of Commissioners, dba: Ride Gwinnett",Lawrenceville,GA,40138,"City, County or Local Government Unit or Department of Transportation",Full Reporter,3817,"Atlanta, GA","5,100,112",54,MB,PT,28,"353,163",,0,,0,,0,,0,,0,,0,,0,,0,,"1,846,386",,0,,0,,0,,0,,0,,0,,0,,5.23,,,,,,,,,,,,,,,
"Gwinnett County Board of Commissioners, dba: Ride Gwinnett",Lawrenceville,GA,40138,"City, County or Local Government Unit or Department of Transportation",Full Reporter,3817,"Atlanta, GA","5,100,112",54,CB,PT,21,"195,687",,0,,0,,0,,0,,0,,0,,0,,0,,"921,047",,0,,0,,0,,0,,0,,0,,0,,4.71,,,,,,,,,,,,,,,
Western Reserve Transit Authority,Youngstown,OH,50024,Independent Public Agency or Authority of Transit Service,Full Reporter,97831,"Youngstown, OH","320,901",54,MB,DO,38,"304,022",,"37,032",,0,,0,,0,,0,,0,,0,,0,,"1,570,945",,"251,942",,0,,0,,0,,0,,0,,0,,5.17,,6.80,,,,,,,,,,,,,
"County of Rockland , dba: Public Transportation - Transport of Rockland",New City,NY,20084,"City, County or Local Government Unit or Department of Transportation",Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",53,MB,PT,34,"391,733",,"16,744",,0,,0,,0,,0,,0,,0,,0,,"1,920,049",,"105,512",,0,,0,,0,,0,,0,,0,,4.90,,6.30,,,,,,,,,,,,,
"Collier County, dba: Collier Area Transit",Naples,FL,40140,"City, County or Local Government Unit or Department of Transportation",Full Reporter,8974,"Bonita Springs--Estero, FL","425,675",53,MB,PT,22,"269,876",,"12,923",,0,,0,,0,,0,,0,,0,,0,,"1,233,695",,"38,186",,0,,0,,0,,0,,0,,0,,4.57,,2.95,,,,,,,,,,,,,
"City of Shreveport, dba: Shreveport Area Transit System",Shreveport,LA,60024,"City, County or Local Government Unit or Department of Transportation",Full Reporter,81739,"Shreveport, LA","288,052",53,DR,DO,18,0,,"80,241",,0,,0,,0,,0,,0,,0,,0,,0,,"917,124",,0,,0,,0,,0,,0,,0,,,,11.43,,,,,,,,,,,,,
"Western Piedmont Regional Transit Authority , dba: Greenway Public Transportation",Conover,NC,40172,Independent Public Agency or Authority of Transit Service,Full Reporter,38647,"Hickory, NC","201,511",53,DR,DO,43,"8,342",,"61,567",,0,,0,,0,,0,,0,,0,,0,,"52,975",,"588,999",,0,,0,,0,,0,,0,,0,,6.35,,9.57,,,,,,,,,,,,,
"County of Rockland , dba: Public Transportation - Transport of Rockland",New City,NY,20084,"City, County or Local Government Unit or Department of Transportation",Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",53,DR,DO,19,0,,"70,126",,0,,0,,0,,0,,0,,0,,0,,0,,"589,713",,0,,0,,0,,0,,0,,0,,,,8.41,,,,,,,,,,,,,
"City of Shreveport, dba: Shreveport Area Transit System",Shreveport,LA,60024,"City, County or Local Government Unit or Department of Transportation",Full Reporter,81739,"Shreveport, LA","288,052",53,MB,DO,35,0,,"143,701",,0,,"274,529",,0,,0,,0,,0,,"222,103",,0,,"844,181",,0,,"1,367,609",,0,,0,,0,,"32,665",,,,5.87,,,,,,,,,,,,0.15,
"Collier County, dba: Collier Area Transit",Naples,FL,40140,"City, County or Local Government Unit or Department of Transportation",Full Reporter,8974,"Bonita Springs--Estero, FL","425,675",53,DR,PT,31,"25,742",,"128,574",,0,,0,,0,,0,,0,,0,,0,,"301,216",,"930,104",,0,,0,,0,,0,,0,,0,,11.70,,7.23,,,,,,,,,,,,,
"Western Piedmont Regional Transit Authority , dba: Greenway Public Transportation",Conover,NC,40172,Independent Public Agency or Authority of Transit Service,Full Reporter,38647,"Hickory, NC","201,511",53,MB,DO,10,"41,461",,"12,387",,0,,0,,0,,0,,0,,0,,0,,"84,317",,"89,132",,0,,0,,0,,0,,0,,0,,2.03,,7.20,,,,,,,,,,,,,
